State,FIPS,County,Longitude,Latitude,happening,human
NY,36043,Herkimer,–74.894694,43.461635,66.82,50.896
NY,36045,Jefferson,–76.053522,43.995371,70.112,53.832
NY,36047,Kings [10],–73.950777,40.635133,75.884,56.853
NY,36049,Lewis,–75.442617,43.786397,64.992,48.949
NY,36051,Livingston,–77.769780,42.727485,65.886,48.933
NY,36053,Madison,–75.663575,42.910026,66.855,50.307
NY,36055,Monroe,–77.664656,43.464475,71.897,53.855
NY,36057,Montgomery,–74.435358,42.900891,66.986,50.681
NY,36059,Nassau,–73.589384,40.729687,75.365,54.535
NY,36061,New York [10],–73.970174,40.776557,83.026,68.167
NY,36063,Niagara,–78.792143,43.456731,65.555,48.195
NY,36065,Oneida,–75.434282,43.242727,66.236,50.604
NY,36067,Onondaga,–76.196117,43.00653,73.053,55.091
NY,36069,Ontario,–77.303277,42.856695,69.778,52.348
NY,36071,Orange,–74.306252,41.40241,72.549,56.105
NY,36073,Orleans,–78.229726,43.502287,61.729,46.307
NY,36075,Oswego,–76.209258,43.461443,68.784,51.037
NY,36077,Otsego,–75.028841,42.629776,70.457,53.232
NY,36079,Putnam,–73.743882,41.427904,70.722,52.691
NY,36081,Queens [10],–73.837929,40.658557,80.228,59.623
NY,36083,Rensselaer,–73.513845,42.710421,73.098,54.819
NY,36085,Richmond [10],–74.137063,40.563855,75.265,55.957
NY,36087,Rockland,–74.024772,41.154785,73.287,54.183
NY,36089,St. Lawrence,–75.074311,44.488113,70.302,53.075
NY,36091,Saratoga,–73.855387,43.106135,70.574,52.279
NY,36093,Schenectady,–74.043583,42.817542,73.241,55.323
NY,36095,Schoharie,–74.438172,42.591294,66.665,50.15
NY,36097,Schuyler,–76.938604,42.419776,66.947,50.008
NY,36099,Seneca,–76.827088,42.782294,69.926,52.823
NY,36101,Steuben,–77.385525,42.266725,65.184,49.79
NY,36103,Suffolk,–72.692218,40.943554,71.549,56.537
NY,36105,Sullivan,–74.764680,41.720176,69.967,54.623
NY,36107,Tioga,–76.297450,42.178057,65.94,49.533
NY,36109,Tompkins,–76.473712,42.453281,80.763,62.612
NY,36111,Ulster,–74.265447,41.947232,74.944,58.229
NY,36113,Warren,–73.838139,43.555105,68.503,49.901
NY,36115,Washington,–73.439428,43.312377,69.251,52.604
NY,36117,Wayne,–77.063164,43.458758,64.333,49.715
NY,36119,Westchester,–73.745912,41.15277,76.247,59.745
NY,36121,Wyoming,–78.228567,42.701363,62.131,44.812
NY,36123,Yates,–77.104324,42.638237,70.826,54.497
NC,37001,Alamance,–79.399935,36.041974,67.536,49.296
NC,37003,Alexander,–81.177467,35.920951,60.903,44.809
NC,37005,Alleghany,–81.132299,36.489356,61.554,45.66
NC,37007,Anson,–80.109959,34.974996,70.669,50.251
NC,37009,Ashe,–81.498770,36.436305,63.099,46.448
NC,37011,Avery,–81.920363,36.072894,59.549,43.115
NC,37013,Beaufort,–76.842014,35.482313,64.775,47.062
NC,37015,Bertie,–76.962367,36.06133,70.809,51.352
NC,37017,Bladen,–78.539513,34.591949,67.599,49.31
NC,37019,Brunswick,–78.227688,34.038708,66.022,47.042
NC,37021,Buncombe,–82.530426,35.609371,71.895,54.246
NC,37023,Burke,–81.706180,35.746182,64.005,48.584
NC,37025,Cabarrus,–80.552868,35.387845,64.849,46.846
NC,37027,Caldwell,–81.530076,35.957857,60.191,45.02
NC,37029,Camden,–76.162488,36.342344,61.195,44.398
NC,37031,Carteret,–76.526967,34.858313,63.963,46.839
NC,37033,Caswell,–79.332546,36.393097,66.837,48.557
NC,37035,Catawba,–81.214151,35.663182,62.73,47.184
NC,37037,Chatham,–79.251454,35.704994,72.239,54.354
NC,37039,Cherokee,–84.061308,35.136233,59.785,43.591
NC,37041,Chowan,–76.602070,36.127288,68.259,50.112
NC,37043,Clay,–83.752264,35.052997,58.493,43.615
NC,37045,Cleveland,–81.557115,35.33463,62.998,47.73
NC,37047,Columbus,–78.636378,34.260471,64.762,46.982
NC,37049,Craven,–77.082541,35.118179,66.63,48.231
NC,37051,Cumberland,–78.828719,35.050192,73.16,55.246
NC,37053,Currituck,–75.941224,36.372174,62.784,47.407
NC,37055,Dare,–75.767536,35.606269,68.163,51.978
NC,37057,Davidson,–80.206525,35.795123,57.248,43.339
NC,37059,Davie,–80.542542,35.929356,60.418,44.312
NC,37061,Duplin,–77.933543,34.934403,66.51,48.778
NC,37063,Durham,–78.877919,36.036589,77.875,61.501
NC,37065,Edgecombe,–77.602655,35.917055,72.855,53.938
NC,37067,Forsyth,–80.257289,36.131667,70.864,54.601
NC,37069,Franklin,–78.283090,36.088241,67.653,50.673
NC,37071,Gaston,–81.177256,35.293344,63.037,45.901
NC,37073,Gates,–76.702355,36.442135,66.341,48.081
NC,37075,Graham,–83.830909,35.348111,59.827,43.778
NC,37077,Granville,–78.657634,36.299884,68.049,50.325
NC,37079,Greene,–77.681667,35.481933,67.13,49.002
NC,37081,Guilford,–79.788665,36.079065,75.063,55.561
NC,37083,Halifax,–77.644842,36.251438,71.32,52.225
NC,37085,Harnett,–78.871610,35.368635,65.167,47.286
NC,37087,Haywood,–82.972807,35.557097,65.112,48.466
NC,37089,Henderson,–82.479634,35.336424,65.097,50.147
NC,37091,Hertford,–76.981616,36.363517,72.072,52.819
NC,37093,Hoke,–79.241964,35.017233,70.846,52.931
NC,37095,Hyde,–76.153687,35.408157,73.952,55.309
NC,37097,Iredell,–80.874545,35.806356,62.551,46.24
NC,37099,Jackson,–83.130641,35.286463,68.794,51.789
NC,37101,Johnston,–78.367267,35.513405,64.861,48.065
NC,37103,Jones,–77.356443,35.03216,66.892,47.626
NC,37105,Lee,–79.172220,35.476075,66.564,48.516
NC,37107,Lenoir,–77.639023,35.238062,68.877,49.501
NC,37109,Lincoln,–81.225176,35.487825,61.459,45.473
NC,37111,McDowell,–82.048029,35.682232,63.113,46.044
NC,37113,Macon,–83.421901,35.152959,68.503,51.879
NC,37115,Madison,–82.712731,35.86408,68.846,52.488
NC,37117,Martin,–77.112867,35.841059,61.69,42.924
NC,37119,Mecklenburg,–80.833832,35.246862,74.505,57.636
NC,37121,Mitchell,–82.163554,36.013102,59.238,44.173
NC,37123,Montgomery,–79.904196,35.338071,66.585,50.855
NC,37125,Moore,–79.480664,35.310163,64.55,47.631
NC,37127,Nash,–77.987555,35.965945,66.954,50.022
NC,37129,New Hanover,–77.871378,34.177466,69.085,49.791
NC,37131,Northampton,–77.398352,36.421774,70.371,51.115
NC,37133,Onslow,–77.503297,34.76346,67.846,48.677
NC,37135,Orange,–79.119355,36.062499,80.173,62.846
NC,37137,Pamlico,–76.665069,35.147462,66.557,48.258
NC,37139,Pasquotank,–76.260355,36.265276,71.218,52.452
NC,37141,Pender,–77.888029,34.512581,66.092,48.456
NC,37143,Perquimans,–76.404269,36.178261,65.531,47.075
NC,37145,Person,–78.965471,36.386387,59.363,45.902
NC,37147,Pitt,–77.372404,35.591065,71.247,50.788
NC,37149,Polk,–82.167667,35.278928,66.681,49.862
NC,37151,Randolph,–79.806215,35.709915,59.651,44.205
NC,37153,Richmond,–79.747809,35.001957,67.2,49.672
NC,37155,Robeson,–79.100881,34.63921,70.116,51.734
NC,37157,Rockingham,–79.782889,36.380927,62.184,44.787
NC,37159,Rowan,–80.525344,35.639218,64.17,47.167
NC,37161,Rutherford,–81.919583,35.402747,62.181,46.388
NC,37163,Sampson,–78.371382,34.990575,66.147,49.661
NC,37165,Scotland,–79.477337,34.840023,69.48,51.082
NC,37167,Stanly,–80.254355,35.310523,61.073,44.098
NC,37169,Stokes,–80.239271,36.404195,57.45,42.441
NC,37171,Surry,–80.686463,36.415416,61.678,45.9
NC,37173,Swain,–83.465614,35.568849,66.96,51.536
NC,37175,Transylvania,–82.816696,35.210095,66.259,51.835
NC,37177,Tyrrell,–76.165345,35.87042,70.88,53.52
NC,37179,Union,–80.530131,34.991501,64.552,47.313
NC,37181,Vance,–78.405434,36.365481,70.526,51.757
NC,37183,Wake,–78.650624,35.789846,73.272,55.472
NC,37185,Warren,–78.099924,36.397979,71.471,52.928
NC,37187,Washington,–76.572334,35.844589,68.447,49.331
NC,37189,Watauga,–81.709919,36.235371,70.211,53.086
NC,37191,Wayne,–78.004826,35.362741,67.563,47.938
NC,37193,Wilkes,–81.165354,36.209303,60.019,44.833
NC,37195,Wilson,–77.918982,35.704125,70.255,52.947
NC,37197,Yadkin,–80.665164,36.158765,59.229,43.317
NC,37199,Yancey,–82.303980,35.889504,67.247,51.027
ND,38001,Adams,–102.533198,46.096815,62.683,44.735
ND,38003,Barnes,–98.070195,46.94255,68.778,52.033
ND,38005,Benson,–99.361987,48.071738,69.902,52.401
ND,38007,Billings,–103.364924,47.009283,61.357,43.157
ND,38009,Bottineau,–100.831257,48.794412,63.193,45.636
ND,38011,Bowman,–103.506586,46.107807,59.397,42.873
ND,38013,Burke,–102.520087,48.786453,59.289,42.711
ND,38015,Burleigh,–100.462001,46.971843,62.244,44.618
ND,38017,Cass,–97.252375,46.927003,67.531,50.665
ND,38019,Cavalier,–98.463790,48.768439,64.94,48.116
ND,38021,Dickey,–98.496518,46.107756,64.056,46.473
ND,38023,Divide,–103.497653,48.818142,60.064,43.745
ND,38025,Dunn,–102.612365,47.35461,64.295,45.777
ND,38027,Eddy,–98.900475,47.723436,70.503,53.705
ND,38029,Emmons,–100.237842,46.284255,62.573,44.429
ND,38031,Foster,–98.872817,47.464327,62.016,45.295
ND,38033,Golden Valley,–103.844612,46.938924,61.754,44.506
ND,38035,Grand Forks,–97.450851,47.926003,65.686,49.628
ND,38037,Grant,–101.639049,46.357827,64.036,45.537
ND,38039,Griggs,–98.232444,47.463463,64.706,46.757
ND,38041,Hettinger,–102.458385,46.434939,60.299,43.231
ND,38043,Kidder,–99.742727,46.935385,66.284,47.965
ND,38045,LaMoure,–98.526057,46.464195,64.597,46.728
ND,38047,Logan,–99.504585,46.469278,62.587,44.741
ND,38049,McHenry,–100.633267,48.233842,63.572,46.075
ND,38051,McIntosh,–99.443041,46.117034,65.44,47.146
ND,38053,McKenzie,–103.403215,47.742475,64.599,48.458
ND,38055,McLean,–101.421794,47.653055,57.7,42.749
ND,38057,Mercer,–101.820765,47.303279,53.545,39.489
ND,38059,Morton,–101.279743,46.713789,60.826,44.904
ND,38061,Mountrail,–102.364756,48.210291,65.895,48.118
ND,38063,Nelson,–98.204428,47.918667,68.534,49.96
ND,38065,Oliver,–101.331420,47.118079,58.738,42.696
ND,38067,Pembina,–97.545405,48.766896,63.996,46.308
ND,38069,Pierce,–99.966497,48.238883,63.707,47.07
ND,38071,Ramsey,–98.737329,48.265551,65.254,48.469
ND,38073,Ransom,–97.647554,46.449276,69.696,51.633
ND,38075,Renville,–101.658152,48.712782,60.286,43.47
ND,38077,Richland,–96.937960,46.265219,64.686,47.495
ND,38079,Rolette,–99.840463,48.768272,71.913,55.164
ND,38081,Sargent,–97.630030,46.108206,69.293,51.166
ND,38083,Sheridan,–100.341499,47.581373,62.378,44.005
ND,38085,Sioux,–101.047525,46.109282,76.959,58.741
ND,38087,Slope,–103.462462,46.445834,63.041,44.466
ND,38089,Stark,–102.662026,46.817031,59.354,43.777
ND,38091,Steele,–97.718895,47.458288,67.42,49.319
ND,38093,Stutsman,–98.957592,46.971103,61.366,45.135
ND,38095,Towner,–99.248158,48.682183,69.505,50.369
ND,38097,Traill,–97.164754,47.446215,65.882,48.754
ND,38099,Walsh,–97.722230,48.376979,64.168,47.484
ND,38101,Ward,–101.540537,48.216686,64.315,47.103
ND,38103,Wells,–99.671502,47.580851,63.553,45.646
ND,38105,Williams,–103.487400,48.345867,58.032,41.886
OH,39001,Adams,–83.474173,38.841681,55.641,42.549
OH,39003,Allen,–84.106546,40.771528,61.877,45.617
OH,39005,Ashland,–82.270121,40.843274,60.278,44.593
OH,39007,Ashtabula,–80.745641,41.906644,67.415,52.364
OH,39009,Athens,–82.046008,39.333848,76.198,59.276
OH,39011,Auglaize,–84.224018,40.561309,58.326,43.651
OH,39013,Belmont,–80.967727,40.017682,61.451,48.193
OH,39015,Brown,–83.866772,38.931377,59.172,43.528
OH,39017,Butler,–84.565397,39.439915,62.792,47.158
OH,39019,Carroll,–81.090787,40.579884,62.981,47.06
OH,39021,Champaign,–83.767543,40.132759,61.276,46.138
OH,39023,Clark,–83.783676,39.917032,67.108,49.662
OH,39025,Clermont,–84.149614,39.052084,61.382,46.605
OH,39027,Clinton,–83.814542,39.414041,61.311,45.685
OH,39029,Columbiana,–80.777231,40.768462,62.539,47.299
OH,39031,Coshocton,–81.930112,40.29672,61.143,45.862
OH,39033,Crawford,–82.924771,40.848508,61.466,46.15
OH,39035,Cuyahoga,–81.724217,41.760392,74.302,54.758
OH,39037,Darke,–84.620438,40.132176,59.332,43.626
OH,39039,Defiance,–84.486433,41.321679,65.083,50.068
OH,39041,Delaware,–83.007462,40.278941,66.06,48.835
OH,39043,Erie,–82.525897,41.554006,67.548,51.014
OH,39045,Fairfield,–82.628276,39.752935,63.364,48.464
OH,39047,Fayette,–83.459327,39.553845,62.421,46.939
OH,39049,Franklin,–83.008258,39.969447,74.662,58.291
OH,39051,Fulton,–84.124267,41.597264,62.903,47.259
OH,39053,Gallia,–82.301746,38.817046,54.4,41.718
OH,39055,Geauga,–81.173505,41.499322,66.946,48.08
OH,39057,Greene,–83.894894,39.687479,64.945,49.491
OH,39059,Guernsey,–81.497875,40.056665,63.662,48.084
OH,39061,Hamilton,–84.544187,39.196927,73.13,54.484
OH,39063,Hancock,–83.666034,41.000471,63.161,46.98
OH,39065,Hardin,–83.664077,40.660415,62.292,46.188
OH,39067,Harrison,–81.091565,40.292318,61.774,45.823
OH,39069,Henry,–84.065882,41.335072,61.747,45.855
OH,39071,Highland,–83.603668,39.184488,62.087,45.443
OH,39073,Hocking,–82.483445,39.490343,65.438,49.339
OH,39075,Holmes,–81.929869,40.565309,63.13,45.6
OH,39077,Huron,–82.594641,41.14508,64.03,49.085
OH,39079,Jackson,–82.614142,39.013477,62.098,45.948
OH,39081,Jefferson,–80.761410,40.399188,60.703,46.588
OH,39083,Knox,–82.422393,40.40362,64.634,48.026
OH,39085,Lake,–81.392643,41.924116,65.104,48.346
OH,39087,Lawrence,–82.517186,38.603866,62.726,48.816
OH,39089,Licking,–82.481251,40.093609,64.916,50.611
OH,39091,Logan,–83.766343,40.387553,62.998,46.495
OH,39093,Lorain,–82.179722,41.438805,67.853,51.707
OH,39095,Lucas,–83.468867,41.682321,72.137,54.648
OH,39097,Madison,–83.400885,39.896607,62.063,47.102
OH,39099,Mahoning,–80.770396,41.01088,71.601,51.693
OH,39101,Marion,–83.172927,40.588208,63.039,47.607
OH,39103,Medina,–81.899566,41.116051,65.825,47.938
OH,39105,Meigs,–82.028397,39.089807,55.82,42.819
OH,39107,Mercer,–84.632059,40.535333,57.085,40.396
OH,39109,Miami,–84.228414,40.053326,62.067,44.885
OH,39111,Monroe,–81.090658,39.725969,55.23,42.281
OH,39113,Montgomery,–84.290546,39.755218,64.735,50.44
OH,39115,Morgan,–81.861699,39.624946,59.722,45.056
OH,39117,Morrow,–82.797729,40.525266,60.545,46.489
OH,39119,Muskingum,–81.943506,39.966046,64.342,47.874
OH,39121,Noble,–81.452604,39.767232,58.921,44.161
OH,39123,Ottawa,–83.009253,41.544467,65.482,48.733
OH,39125,Paulding,–84.576967,41.119141,61.547,45.428
OH,39127,Perry,–82.237953,39.743187,64.226,48.857
OH,39129,Pickaway,–83.052827,39.648947,61.361,47.199
OH,39131,Pike,–83.052921,39.071365,66.129,49.503
OH,39133,Portage,–81.196932,41.16864,66.751,49.793
OH,39135,Preble,–84.645358,39.737906,59.964,45.358
OH,39137,Putnam,–84.129879,41.024533,58.134,42.675
OH,39139,Richland,–82.542715,40.774167,62.513,46.753
OH,39141,Ross,–83.059585,39.323763,66.346,48.924
OH,39143,Sandusky,–83.142735,41.355291,64.735,48.86
OH,39145,Scioto,–82.999028,38.815019,64.872,48.326
OH,39147,Seneca,–83.127436,41.120008,64.963,49.43
OH,39149,Shelby,–84.204143,40.33668,58.821,44.736
OH,39151,Stark,–81.365667,40.814131,66.954,50.403
OH,39153,Summit,–81.534936,41.121851,70.575,53.487
OH,39155,Trumbull,–80.767656,41.308936,66.309,51.338
OH,39157,Tuscarawas,–81.471157,40.447441,61.071,47.9
OH,39159,Union,–83.367042,40.295901,61.866,46.284
OH,39161,Van Wert,–84.585775,40.85552,58.566,43.835
OH,39163,Vinton,–82.485961,39.252014,63.14,47.43
OH,39165,Warren,–84.169906,39.425652,64.193,46.853
OH,39167,Washington,–81.490653,39.450684,59.678,46.087
OH,39169,Wayne,–81.887194,40.829661,64.604,48.18
OH,39171,Williams,–84.584323,41.564958,64.25,48.952
OH,39173,Wood,–83.622682,41.360183,68.517,51.607
OH,39175,Wyandot,–83.313172,40.840122,62.62,46.831
OK,40001,Adair,–94.651671,35.8975,63.878,48.099
OK,40003,Alfalfa,–98.323445,36.729703,58.567,41.809
OK,40005,Atoka,–96.034705,34.374813,58.162,43.312
OK,40007,Beaver,–100.483056,36.748334,54.545,39.758
OK,40009,Beckham,–99.671638,35.273945,58.447,42.892
OK,40011,Blaine,–98.428934,35.877782,59.258,43.669
OK,40013,Bryan,–96.264137,33.964004,62.532,46.161
OK,40015,Caddo,–98.381045,35.16792,60.749,46.023
OK,40017,Canadian,–97.979836,35.543416,59.202,44.55
OK,40019,Carter,–97.287927,34.251848,59.397,43.71
OK,40021,Cherokee,–94.996796,35.904367,66.806,50.353
OK,40023,Choctaw,–95.554208,34.027645,56.733,43.051
OK,40025,Cimarron,–102.508735,36.755276,58.705,43.965
OK,40027,Cleveland,–97.328332,35.203117,65.876,48.535
OK,40029,Coal,–96.288039,34.582861,59.351,43.458
OK,40031,Comanche,–98.476597,34.662628,68.589,50.713
OK,40033,Cotton,–98.373438,34.290676,60.745,45.443
OK,40035,Craig,–95.201553,36.76389,61.037,44.515
OK,40037,Creek,–96.379793,35.907732,62.123,44.722
OK,40039,Custer,–98.997386,35.645601,60.65,44.707
OK,40041,Delaware,–94.808206,36.393369,62.719,45.572
OK,40043,Dewey,–99.014094,35.978433,57.09,41.545
OK,40045,Ellis,–99.750139,36.224258,55.638,39.938
OK,40047,Garfield,–97.787729,36.378273,59.947,43.317
OK,40049,Garvin,–97.312723,34.70935,58.397,43.388
OK,40051,Grady,–97.886890,35.021058,58.346,42.812
OK,40053,Grant,–97.788151,36.788254,59.582,42.739
OK,40055,Greer,–99.552968,34.935263,62.491,47.534
OK,40057,Harmon,–99.844194,34.745971,60.253,44.397
OK,40059,Harper,–99.662842,36.800456,55.076,39.937
OK,40061,Haskell,–95.109578,35.232294,59.915,43.815
OK,40063,Hughes,–96.251183,35.052934,62.197,45.763
OK,40065,Jackson,–99.412210,34.593949,63.384,47.734
OK,40067,Jefferson,–97.838814,34.105092,60.343,43.945
OK,40069,Johnston,–96.654255,34.313455,62.384,46.118
OK,40071,Kay,–97.143755,36.814842,59.892,44.491
OK,40073,Kingfisher,–97.934568,35.949431,57.317,42.412
OK,40075,Kiowa,–98.981617,34.921489,61.784,44.94
OK,40077,Latimer,–95.272263,34.875137,60.607,44.266
OK,40079,Le Flore,–94.703491,34.899642,61.097,45.749
OK,40081,Lincoln,–96.881392,35.703118,59.048,43.366
OK,40083,Logan,–97.450764,35.914151,63.444,46.088
OK,40085,Love,–97.245124,33.957775,61.516,45.677
OK,40087,McClain,–97.449811,35.016414,55.007,40.737
OK,40089,McCurtain,–94.766086,34.117073,62.102,44.876
OK,40091,McIntosh,–95.671764,35.369092,61.412,45.564
OK,40093,Major,–98.542015,36.313119,60.514,44.637
OK,40095,Marshall,–96.770533,34.027007,68.484,51.428
OK,40097,Mayes,–95.235638,36.303804,53.725,40.811
OK,40099,Murray,–97.071557,34.485766,60.343,43.79
OK,40101,Muskogee,–95.383911,35.617551,61.495,45.84
OK,40103,Noble,–97.236335,36.384901,53.374,39.735
OK,40105,Nowata,–95.613312,36.789615,60.618,44.214
OK,40107,Okfuskee,–96.327762,35.466804,64.217,47.213
OK,40109,Oklahoma,–97.409401,35.554611,68.67,54.513
OK,40111,Okmulgee,–95.964580,35.646879,63.772,47.633
OK,40113,Osage,–96.408385,36.62468,63.534,47.399
OK,40115,Ottawa,–94.802681,36.835764,62.016,45.821
OK,40117,Pawnee,–96.696669,36.313704,59.802,44.447
OK,40119,Payne,–96.975255,36.079225,65.457,49.008
OK,40121,Pittsburg,–95.748130,34.92554,60.003,44.331
OK,40123,Pontotoc,–96.692738,34.721071,62.849,46.899
OK,40125,Pottawatomie,–96.957007,35.211393,60.895,45.286
OK,40127,Pushmataha,–95.408085,34.377896,59.81,43.432
OK,40129,Roger Mills,–99.741572,35.708554,58.214,42.127
OK,40131,Rogers,–95.601337,36.378082,56.577,41.861
OK,40133,Seminole,–96.602858,35.158366,59.816,44.374
OK,40135,Sequoyah,–94.750757,35.502435,61.166,45.637
OK,40137,Stephens,–97.855607,34.481361,59.281,43.729
OK,40139,Texas,–101.488434,36.741964,60.484,44.564
OK,40141,Tillman,–98.931701,34.371085,63.442,46.654
OK,40143,Tulsa,–95.941731,36.120121,66.144,48.961
OK,40145,Wagoner,–95.514100,35.963479,60.812,44.81
OK,40147,Washington,–95.906155,36.70438,60.477,45.219
OK,40149,Washita,–98.991962,35.290177,56.856,41.533
OK,40151,Woods,–98.868967,36.765141,59.814,44.267
OK,40153,Woodward,–99.273661,36.425619,54.953,40.086
OR,41001,Baker,–117.691933,44.703427,63.799,45.309
OR,41003,Benton,–123.426317,44.490623,78.674,61.456
OR,41005,Clackamas,–122.195127,45.160493,70.626,50.488
OR,41007,Clatsop,–123.705014,46.024509,71.822,54.047
OR,41009,Columbia,–123.081079,45.941932,68.308,51.8
OR,41011,Coos,–124.092557,43.184193,67.087,50.33
OR,41013,Crook,–120.371585,44.163054,62.059,45.194
OR,41015,Curry,–124.211407,42.466671,67.137,49.123
OR,41017,Deschutes,–121.225575,43.915118,70.248,52.864
OR,41019,Douglas,–123.154380,43.285904,64.615,47.788
OR,41021,Gilliam,–120.211851,45.381666,64.687,46.851
OR,41023,Grant,–119.014057,44.496326,63.558,45.156
OR,41025,Harney,–118.985949,43.064355,61.69,44.404
OR,41027,Hood River,–121.655976,45.511775,76.6,60.135
OR,41029,Jackson,–122.675797,42.411782,65.563,50.234
OR,41031,Jefferson,–121.183021,44.64379,66.722,48.906
OR,41033,Josephine,–123.597245,42.385382,66.758,47.81
OR,41035,Klamath,–121.646168,42.683761,62.558,45.475
